0 0
1.0 0.0
0.9999999999999998 -1.0
1.9999999999999998 -1.0
1.9999999999999998 0.0
3.0 0.0
3.0 -1.0
2.0 -0.9999999999999999
1.9999999999999998 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -3.0
6.0 -3.0
6.0 -2.0
7.0 -2.0
7.0 -1.0
6.0 -0.9999999999999999
6.0 1.1102230246251565e-16
7.0 1.1102230246251565e-16
7.0 -0.9999999999999999
8.0 -0.9999999999999999
8.0 1.1102230246251565e-16
9.0 1.1102230246251565e-16
9.0 -0.9999999999999999
8.0 -0.9999999999999998
8.0 -1.9999999999999998
9.0 -1.9999999999999998
9.0 -3.0
8.0 -3.0
8.0 -2.0
7.0 -1.9999999999999998
7.0 -3.0
6.0 -3.0
6.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -6.0
9.0 -6.0
9.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
11.0 -10.0
11.0 -9.0
12.0 -9.0
12.0 -10.0
11.0 -10.0
11.0 -11.0
12.0 -11.0
12.0 -12.0
13.0 -12.0
13.0 -13.0
14.0 -13.0
14.0 -12.0
15.0 -12.0
15.0 -11.0
16.0 -11.0
16.0 -10.0
15.0 -10.0
15.0 -9.0
16.0 -9.0
16.0 -10.0
17.0 -10.0
17.0 -9.0
18.0 -9.0
18.0 -8.0
19.0 -8.0
19.0 -7.0
18.0 -7.0
18.0 -6.0
19.0 -6.0
19.0 -7.0
20.0 -7.0
20.0 -6.0
21.0 -6.0
21.0 -5.0
22.0 -5.0
22.0 -4.0
21.0 -4.0
21.0 -3.0
20.0 -3.0
20.0 -2.0
19.0 -1.9999999999999998
19.0 -3.0
18.0 -3.0
18.0 -2.0
19.0 -2.0
19.0 -1.0
18.0 -0.9999999999999999
18.0 1.1102230246251565e-16
19.0 1.1102230246251565e-16
19.0 -0.9999999999999999
20.0 -0.9999999999999999
20.0 1.1102230246251565e-16
21.0 1.1102230246251565e-16
21.0 -0.9999999999999999
20.0 -0.9999999999999998
20.0 -1.9999999999999998
21.0 -1.9999999999999998
21.0 -3.0
22.0 -3.0
22.0 -4.0
23.0 -4.0
23.0 -3.0
24.0 -3.0
24.0 -2.0
25.0 -2.0
25.0 -1.0
24.0 -0.9999999999999999
24.0 1.1102230246251565e-16
25.0 1.1102230246251565e-16
25.0 -0.9999999999999999
26.0 -0.9999999999999999
26.0 1.1102230246251565e-16
27.0 1.1102230246251565e-16
27.0 -0.9999999999999999
26.0 -0.9999999999999998
26.0 -1.9999999999999998
27.0 -1.9999999999999998
27.0 -3.0
26.0 -3.0
26.0 -2.0
25.0 -1.9999999999999998
25.0 -3.0
24.0 -3.0
24.0 -4.0
23.0 -4.0
23.0 -5.0
24.0 -5.0
24.0 -6.0
25.0 -6.0
25.0 -7.0
26.0 -7.0
26.0 -6.0
27.0 -6.0
27.0 -7.0
26.0 -7.0
26.0 -8.0
27.0 -8.0
27.0 -9.0
26.0 -9.0
26.0 -8.0
25.0 -8.0
25.0 -9.0
24.0 -9.0
24.0 -8.0
25.0 -8.0
25.0 -7.0
24.0 -7.0
24.0 -6.0
23.0 -6.0
23.0 -5.0
22.0 -5.0
22.0 -6.0
21.0 -6.0
21.0 -7.0
20.0 -7.0
20.0 -8.0
21.0 -8.0
21.0 -9.0
20.0 -9.0
20.0 -8.0
19.0 -8.0
19.0 -9.0
18.0 -9.0
18.0 -10.0
17.0 -10.0
17.0 -11.0
18.0 -11.0
18.0 -12.0
17.0 -12.0
17.0 -11.0
16.0 -11.0
16.0 -12.0
15.0 -12.0
15.0 -13.0
14.0 -13.0
14.0 -14.0
15.0 -14.0
15.0 -15.0
16.0 -15.0
16.0 -16.0
17.0 -16.0
17.0 -15.0
18.0 -15.0
18.0 -16.0
17.0 -16.0
17.0 -17.0
18.0 -17.0
18.0 -18.0
19.0 -18.0
19.0 -19.0
20.0 -19.0
20.0 -18.0
21.0 -18.0
21.0 -19.0
20.0 -19.0
20.0 -20.0
21.0 -20.0
21.0 -21.0
22.0 -21.0
22.0 -22.0
23.0 -22.0
23.0 -21.0
24.0 -21.0
24.0 -20.0
25.0 -20.0
25.0 -19.0
24.0 -19.0
24.0 -18.0
25.0 -18.0
25.0 -19.0
26.0 -19.0
26.0 -18.0
27.0 -18.0
27.0 -19.0
26.0 -19.0
26.0 -20.0
27.0 -20.0
27.0 -21.0
26.0 -21.0
26.0 -20.0
25.0 -20.0
25.0 -21.0
24.0 -21.0
24.0 -22.0
23.0 -22.0
23.0 -23.0
24.0 -23.0
24.0 -24.0
25.0 -24.0
25.0 -25.0
26.0 -25.0
26.0 -24.0
27.0 -24.0
27.0 -25.0
26.0 -25.0
26.0 -26.0
27.0 -26.0
27.0 -27.0
28.0 -27.0
28.0 -28.0
29.0 -28.0
29.0 -27.0
30.0 -27.0
30.0 -28.0
29.0 -28.0
29.0 -29.0
30.0 -29.0
30.0 -30.0
31.0 -30.0
31.0 -31.0
32.0 -31.0
32.0 -30.0
33.0 -30.0
33.0 -29.0
34.0 -29.0
34.0 -28.0
33.0 -28.0
33.0 -27.0
34.0 -27.0
34.0 -28.0
35.0 -28.0
35.0 -27.0
36.0 -27.0
36.0 -28.0
35.0 -28.0
35.0 -29.0
36.0 -29.0
36.0 -30.0
35.0 -30.0
35.0 -29.0
34.0 -29.0
34.0 -30.0
33.0 -30.0
33.0 -31.0
32.0 -31.0
32.0 -32.0
33.0 -32.0
33.0 -33.0
34.0 -33.0
34.0 -34.0
35.0 -34.0
35.0 -33.0
36.0 -33.0
36.0 -34.0
35.0 -34.0
35.0 -35.0
36.0 -35.0
36.0 -36.0
37.0 -36.0
37.0 -37.0
38.0 -37.0
38.0 -36.0
39.0 -36.0
39.0 -37.0
38.0 -37.0
38.0 -38.0
39.0 -38.0
39.0 -39.0
40.0 -39.0
40.0 -40.0
41.0 -40.0
41.0 -39.0
42.0 -39.0
42.0 -38.0
43.0 -38.0
43.0 -37.0
42.0 -37.0
42.0 -36.0
43.0 -36.0
43.0 -37.0
44.0 -37.0
44.0 -36.0
45.0 -36.0
45.0 -35.0
46.0 -35.0
46.0 -34.0
45.0 -34.0
45.0 -33.0
46.0 -33.0
46.0 -34.0
47.0 -34.0
47.0 -33.0
48.0 -33.0
48.0 -32.0
49.0 -32.0
49.0 -31.0
48.0 -31.0
48.0 -30.0
47.0 -30.0
47.0 -29.0
46.0 -29.0
46.0 -30.0
45.0 -30.0
45.0 -29.0
46.0 -29.0
46.0 -28.0
45.0 -28.0
45.0 -27.0
46.0 -27.0
46.0 -28.0
47.0 -28.0
47.0 -27.0
48.0 -27.0
48.0 -28.0
47.0 -28.0
47.0 -29.0
48.0 -29.0
48.0 -30.0
49.0 -30.0
49.0 -31.0
50.0 -31.0
50.0 -30.0
51.0 -30.0
51.0 -29.0
52.0 -29.0
52.0 -28.0
51.0 -28.0
51.0 -27.0
52.0 -27.0
52.0 -28.0
53.0 -28.0
53.0 -27.0
54.0 -27.0
54.0 -26.0
55.0 -26.0
55.0 -25.0
54.0 -25.0
54.0 -24.0
55.0 -24.0
55.0 -25.0
56.0 -25.0
56.0 -24.0
57.0 -24.0
57.0 -23.0
58.0 -23.0
58.0 -22.0
57.0 -22.0
57.0 -21.0
56.0 -21.0
56.0 -20.0
55.0 -20.0
55.0 -21.0
54.0 -21.0
54.0 -20.0
55.0 -20.0
55.0 -19.0
54.0 -19.0
54.0 -18.0
55.0 -18.0
55.0 -19.0
56.0 -19.0
56.0 -18.0
57.0 -18.0
57.0 -19.0
56.0 -19.0
56.0 -20.0
57.0 -20.0
57.0 -21.0
58.0 -21.0
58.0 -22.0
59.0 -22.0
59.0 -21.0
60.0 -21.0
60.0 -20.0
61.0 -20.0
61.0 -19.0
60.0 -19.0
60.0 -18.0
61.0 -18.0
61.0 -19.0
62.0 -19.0
62.0 -18.0
63.0 -18.0
63.0 -17.0
64.0 -17.0
64.0 -16.0
63.0 -16.0
63.0 -15.0
64.0 -15.0
64.0 -16.0
65.0 -16.0
65.0 -15.0
66.0 -15.0
66.0 -14.0
67.0 -14.0
67.0 -13.0
66.0 -13.0
66.0 -12.0
65.0 -12.0
65.0 -11.0
64.0 -11.0
64.0 -12.0
63.0 -12.0
63.0 -11.0
64.0 -11.0
64.0 -10.0
63.0 -10.0
63.0 -9.0
62.0 -9.0
62.0 -8.0
61.0 -8.0
61.0 -9.0
60.0 -9.0
60.0 -8.0
61.0 -8.0
61.0 -7.0
60.0 -7.0
60.0 -6.0
59.0 -6.0
59.0 -5.0
58.0 -5.0
58.0 -6.0
57.0 -6.0
57.0 -7.0
56.0 -7.0
56.0 -8.0
57.0 -8.0
57.0 -9.0
56.0 -9.0
56.0 -8.0
55.0 -8.0
55.0 -9.0
54.0 -9.0
54.0 -8.0
55.0 -8.0
55.0 -7.0
54.0 -7.0
54.0 -6.0
55.0 -6.0
55.0 -7.0
56.0 -7.0
56.0 -6.0
57.0 -6.0
57.0 -5.0
58.0 -5.0
58.0 -4.0
57.0 -4.0
57.0 -3.0
56.0 -3.0
56.0 -2.0
55.0 -1.9999999999999998
55.0 -3.0
54.0 -3.0
54.0 -2.0
55.0 -2.0
55.0 -1.0
54.0 -0.9999999999999999
54.0 1.1102230246251565e-16
55.0 1.1102230246251565e-16
55.0 -0.9999999999999999
56.0 -0.9999999999999999
56.0 1.1102230246251565e-16
57.0 1.1102230246251565e-16
57.0 -0.9999999999999999
56.0 -0.9999999999999998
56.0 -1.9999999999999998
57.0 -1.9999999999999998
57.0 -3.0
58.0 -3.0
58.0 -4.0
59.0 -4.0
59.0 -3.0
60.0 -3.0
60.0 -2.0
61.0 -2.0
61.0 -1.0
60.0 -0.9999999999999999
60.0 1.1102230246251565e-16
61.0 1.1102230246251565e-16
61.0 -0.9999999999999999
62.0 -0.9999999999999999
62.0 1.1102230246251565e-16
63.0 1.1102230246251565e-16
63.0 -0.9999999999999999
62.0 -0.9999999999999998
62.0 -1.9999999999999998
63.0 -1.9999999999999998
63.0 -3.0
62.0 -3.0
62.0 -2.0
61.0 -1.9999999999999998
61.0 -3.0
60.0 -3.0
60.0 -4.0
59.0 -4.0
59.0 -5.0
60.0 -5.0
60.0 -6.0
61.0 -6.0
61.0 -7.0
62.0 -7.0
62.0 -6.0
63.0 -6.0
63.0 -7.0
62.0 -7.0
62.0 -8.0
63.0 -8.0
63.0 -9.0
64.0 -9.0
64.0 -10.0
65.0 -10.0
65.0 -9.0
66.0 -9.0
66.0 -10.0
65.0 -10.0
65.0 -11.0
66.0 -11.0
66.0 -12.0
67.0 -12.0
67.0 -13.0
68.0 -13.0
68.0 -12.0
69.0 -12.0
69.0 -11.0
70.0 -11.0
70.0 -10.0
69.0 -10.0
69.0 -9.0
70.0 -9.0
70.0 -10.0
71.0 -10.0
71.0 -9.0
72.0 -9.0
72.0 -8.0
73.0 -8.0
73.0 -7.0
72.0 -7.0
72.0 -6.0
73.0 -6.0
73.0 -7.0
74.0 -7.0
74.0 -6.0
75.0 -6.0
75.0 -5.0
76.0 -5.0
76.0 -4.0
75.0 -4.0
75.0 -3.0
74.0 -3.0
74.0 -2.0
73.0 -1.9999999999999998
73.0 -3.0
72.0 -3.0
72.0 -2.0
73.0 -2.0
73.0 -1.0
72.0 -0.9999999999999999
72.0 1.1102230246251565e-16
